codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,447.6911,493.883340391192,447.7Hz_+30.0c,3,444.3960068336882,495.6829650961276,447.6910992110582,493.88334174279015,444.3960068336882,495.6829650961276,0.0,0.0,0,189.0861911244143,170.00000778868477,19.086191124414313,7.788684769138854e-06,6.296849401946113,4.7378247386071095e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,447.6911,493.883340391192,447.7Hz_+30.0c,4,444.80623337960446,495.46511939503796,447.69109919867253,493.8833417544793,444.80623337960446,495.46511939503796,0.0,0.0,0,186.72778796177775,170.00000787755508,16.72778796177775,7.877555077584475e-06,5.535829112155912,4.778799510630665e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,450.2845,496.7443243485914,450.3Hz_+40.0c,0,446.718320163765,496.7700157265904,450.2845021084093,496.74432238104913,446.718320163765,496.7700157265904,0.0,0.0,0,183.8552109165205,169.99998503647848,13.855210916520491,-1.496352152230429e-05,0.08953627859225412,-6.8572019951776905e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,450.2845,496.7443243485914,450.3Hz_+40.0c,1,446.42651251262174,496.77489059190185,450.28450209697763,496.7443223803096,446.42651251262174,496.77489059190185,0.0,0.0,0,185.0034548263992,169.99998507785295,15.003454826399206,-1.4922147045126621e-05,0.10652500805629177,-6.859779472152871e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,450.2845,496.7443243485914,450.3Hz_+40.0c,2,448.6759866961619,496.34290852726116,450.28450211770905,496.7443223789713,448.6759866961619,496.34290852726116,0.0,0.0,0,174.7958490953762,169.99998499348123,4.795849095376212,-1.5006518765403598e-05,-1.399564414007511,-6.864443725229443e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,450.2845,496.7443243485914,450.3Hz_+40.0c,3,447.3834869741954,496.86455016300437,450.2845021118448,496.7443223818871,447.3834869741954,496.86455016300437,0.0,0.0,0,181.60872755500256,169.99998502619027,11.60872755500256,-1.4973809726370746e-05,0.4189556471234808,-6.8542816234281875e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,450.2845,496.7443243485914,450.3Hz_+40.0c,4,445.8674994578013,496.5468265339191,450.2845020982566,496.7443223794934,445.8674994578013,496.5468265339191,0.0,0.0,0,186.37768229490368,169.99998507009104,16.37768229490368,-1.4929908957128646e-05,-0.6884485894774243,-6.862624114899532e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,452.893,499.6219663062056,452.9Hz_+50.0c,0,450.9823866107824,497.78100007940526,452.89300104159446,499.62196527088383,450.22787971825454,497.78100007940526,2.8988314416606547,0.0,0,170.9280906556307,169.99999243090787,0.9280906556307116,-7.569092133508093e-06,-6.390891428619871,-3.5874810184827807e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,452.893,499.6219663062056,452.9Hz_+50.0c,1,450.5610899207163,498.32729397184386,452.89300103761275,499.62196526405063,450.02932033420916,498.32729397184386,2.0444759591665376,0.0,0,174.44503832981036,169.99999242245082,4.445038329810359,-7.577549183679366e-06,-4.49197604390702,-3.6111586329867147e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,452.893,499.6219663062056,452.9Hz_+50.0c,2,450.4903491699493,498.4137718663082,452.89300105048727,499.621965265398,450.2564508897308,498.4137718663082,0.8991043338863753,0.0,0,175.01727959012842,169.99999237790502,5.017279590128425,-7.622094983616989e-06,-4.191570089150772,-3.606489959190323e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,452.893,499.6219663062056,452.9Hz_+50.0c,3,449.4336530857844,498.0799688696237,452.89300103984783,499.621965264733,449.4336530857844,498.0799688696237,0.0,0.0,0,177.92308296937577,169.99999241627125,7.92308296937577,-7.583728745430562e-06,-5.3514190907689665,-3.608794119810789e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,452.893,499.6219663062056,452.9Hz_+50.0c,4,448.6271657698117,498.0464637356433,452.893001040787,499.621965272508,448.6271657698117,498.0464637356433,0.0,0.0,0,180.91602923316796,169.99999243962245,10.916029233167961,-7.560377554227671e-06,-5.467880670120244,-3.581853046583635e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,455.5166,502.5162662640344,455.5Hz_+60.0c,0,456.53928068244835,499.33653997171336,455.5165986122175,502.51626731819505,456.53928068244835,499.33653997171336,0.0,0.0,0,155.12818502696035,170.00000890612003,-14.871814973039648,8.906120029905651e-06,-10.989376630628591,3.6317207794539207e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,455.5166,502.5162662640344,455.5Hz_+60.0c,1,456.6592809002713,499.63138992930936,455.5165986117036,502.51626731631137,456.6592809002713,499.63138992930936,0.0,0.0,0,155.69515758353845,170.00000890158347,-14.304842416461554,8.901583470333208e-06,-9.967413291265855,3.6252311499190336e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,455.5166,502.5162662640344,455.5Hz_+60.0c,2,456.19459145799163,499.4260822864948,455.5165986105303,502.5162673124019,456.19459145799163,499.4260822864948,0.0,0.0,0,156.7461897699276,170.00000889257407,-13.25381023007239,8.892574072660864e-06,-10.678955112757437,3.611762535417485e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,455.5166,502.5162662640344,455.5Hz_+60.0c,3,456.7394801491953,499.0046549911325,455.5165986092543,502.5162673236928,456.7394801491953,499.0046549911325,0.0,0.0,0,153.21812821902293,170.00000893632225,-16.78187178097707,8.936322245745032e-06,-12.140427198952349,3.6506611026864204e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,455.5166,502.5162662640344,455.5Hz_+60.0c,4,457.2518633742277,499.09085287688185,455.5165986119171,502.5162673210637,457.2518633742277,499.09085287688185,0.0,0.0,0,151.57609654495747,170.00000891714419,-18.423903455042534,8.917144185716097e-06,-11.841400274251274,3.6416036064715498e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,458.1553,505.4272242220779,458.2Hz_+70.0c,0,463.35640284738184,500.9943172915909,458.1553019595272,505.42722553291645,462.7443175803634,500.9943172915909,2.288440093213301,0.0,0,135.20631798436006,169.99999708552357,-34.793682015639945,-2.9144764255306654e-06,-15.250963394542334,4.490000232982975e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,458.1553,505.4272242220779,458.2Hz_+70.0c,1,461.9773823466467,500.80718603826494,458.1553019625431,505.4272255316124,461.9773823466467,500.80718603826494,0.0,0.0,0,139.7196505572776,169.99999706966074,-30.28034944272241,-2.9303392636848002e-06,-15.897734237056833,4.485533375077635e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,458.1553,505.4272242220779,458.2Hz_+70.0c,2,461.09104261004785,500.7998314087098,458.1553019666939,505.4272255316013,461.09104261004785,500.7998314087098,0.0,0.0,0,143.01892452491654,169.99999705393796,-26.981075475083458,-2.946062039654862e-06,-15.92315854995122,4.485495702782048e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,458.1553,505.4272242220779,458.2Hz_+70.0c,3,462.02512259886794,500.45049475280643,458.1553019740802,505.4272255303057,462.02512259886794,500.45049475280643,0.0,0.0,0,138.30727498812533,169.99999702158956,-31.69272501187467,-2.9784104356167518e-06,-17.131215160820872,4.481057675715156e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,458.1553,505.4272242220779,458.2Hz_+70.0c,4,462.5751079509194,500.88512563379237,458.15530197116533,505.42722552733386,462.5751079509194,500.88512563379237,0.0,0.0,0,137.75056300193256,169.99999702242448,-32.24943699806744,-2.9775755194805242e-06,-15.628326794776063,4.470878083271771e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,460.8094,508.35517113398265,460.8Hz_+80.0c,0,464.89787486016877,505.2367501056008,460.8093990112124,508.35517255513645,464.89787486016877,505.2367501056008,0.0,0.0,0,144.0549014664297,170.00000855464185,-25.945098533570302,8.554641851787892e-06,-10.652677047765543,4.839824400947634e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,460.8094,508.35517113398265,460.8Hz_+80.0c,1,464.89589225818736,504.86490843292904,460.80939901532065,508.3551725534887,464.89589225818736,504.68942101783836,0.0,0.6018691265736053,0,142.78767022810396,170.00000853359572,-27.212329771896037,8.533595718063225e-06,-11.927291316989862,4.83421315096217e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,460.8094,508.35517113398265,460.8Hz_+80.0c,2,465.3156794652038,502.95164225026645,460.80939900325944,508.3551725461661,465.3156794652038,502.95164225026645,0.0,0.0,0,134.65187164200378,170.00000855397144,-35.34812835799622,8.553971440505848e-06,-18.500542247101688,4.809275628932967e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,460.8094,508.35517113398265,460.8Hz_+80.0c,3,464.5086776991355,503.741648255681,460.8093989839791,508.35517254736095,464.5086776991355,503.741648255681,0.0,0.0,0,140.37415954339767,170.00000863047566,-29.625840456602333,8.630475662130266e-06,-15.78335799804164,4.8133446212668045e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,460.8094,508.35517113398265,460.8Hz_+80.0c,4,464.52697723239606,504.147467266161,460.80939899041834,508.35517255026423,464.52697723239606,504.147467266161,0.0,0.0,0,141.7000950701369,170.00000861617113,-28.29990492986309,8.616171129460781e-06,-14.38922105212432,4.82323206121184e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,463.4789,511.30010699974883,463.5Hz_+90.0c,0,466.91846603974244,513.5165598294262,463.47890170946965,511.3001079757296,466.91846603974244,514.8841674097196,0.0,-4.604528452309456,0,164.68818562518823,169.99999691923045,-5.3118143748117745,-3.0807695452494954e-06,7.4885678855290845,3.304617234022882e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,463.4789,511.30010699974883,463.5Hz_+90.0c,1,467.3163615231072,514.6152255364442,463.47890170612357,511.3001079775447,467.3163615231072,514.9653244025806,0.0,-1.1773786926948056,0,166.91351088498354,169.99999693787504,-3.0864891150164624,-3.0621249607065693e-06,11.18857644784989,3.3107631999642985e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,463.4789,511.30010699974883,463.5Hz_+90.0c,2,466.8299460173304,511.60246566683844,463.4789017045692,511.30010796412347,466.8299460173304,513.5139232196112,0.0,-6.45621174285771,0,158.55132944845494,169.99999689823727,-11.448670551545064,-3.1017627293294936e-06,1.0234672367215034,3.265319647941609e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,463.4789,511.30010699974883,463.5Hz_+90.0c,3,466.228081052998,509.23676367057305,463.47890170929384,511.30010796657933,466.228081052998,513.5109123648407,0.0,-14.47003009876423,0,152.7608105064731,169.9999968889049,-17.239189493526908,-3.1110951113078045e-06,-7.000501787630368,3.273634846170388e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,463.4789,511.30010699974883,463.5Hz_+90.0c,4,466.81972943629586,511.0366152864759,463.4789017199793,511.30010796885296,466.81972943629586,513.6266374919007,0.0,-8.75203471441684,0,156.67335229597776,169.99999685668962,-13.326647704022236,-3.1433103799827222e-06,-0.8923984159456105,3.2813334488668417e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,466.1638,514.2620318193763,466.2Hz_ongrid,0,468.2497146809327,518.8072323013263,466.16379807850944,514.2620311305125,468.2497146809327,518.8072323013263,0.0,0.0,0,177.50457103949054,170.00000481698956,7.504571039490543,4.816989559230933e-06,15.2339380935943,-2.3190209924257273e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,466.1638,514.2620318193763,466.2Hz_ongrid,1,468.2596745486356,517.9736145044928,466.1637980745365,514.2620311281484,468.2596745486356,517.9736145044928,0.0,0.0,0,174.68376879660397,170.0000048237859,4.683768796603971,4.8237859004984784e-06,12.449959532969224,-2.326979649311014e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,466.1638,514.2620318193763,466.2Hz_ongrid,2,468.0777524408792,517.247254451657,466.1637980788938,514.2620311306918,468.0777524408792,517.247254451657,0.0,0.0,0,172.92706362313757,170.00000481616584,2.9270636231375704,4.816165841248221e-06,10.020527323050887,-2.3184174668716004e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,466.1638,514.2620318193763,466.2Hz_ongrid,3,468.3734579583667,520.6966886950187,466.1637980776457,514.2620311271617,468.3734579583667,520.6966886950187,0.0,0.0,0,183.34069126924427,170.0000048089172,13.340691269244275,4.8089171968968e-06,21.527507130384215,-2.330301346325818e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,170.0,466.1638,514.2620318193763,466.2Hz_ongrid,4,467.7890646429984,518.0761910269803,466.1637980753474,514.2620311302503,467.7890646429984,518.0761910269803,0.0,0.0,0,176.76737667028794,170.0000048278503,6.767376670287945,4.8278502902121545e-06,12.79276924732325,-2.3199036004972413e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,440.0,486.8025944710867,440Hz_ongrid,0,440.02455393963623,494.0218966769544,439.99999890700957,486.8025934106562,440.02455393963623,494.0218966769544,0.0,0.0,0,200.3891495693793,175.00000052925694,25.3891495693793,5.292569369430566e-07,25.485757365508814,-3.771248207074414e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,440.0,486.8025944710867,440Hz_ongrid,1,440.0382857087366,494.05263624120585,439.99999891508617,486.8025934243036,440.0382857087366,494.05263624120585,0.0,0.0,0,200.44284345928298,175.00000054601355,25.442843459282983,5.460135525936494e-07,25.593476729848,-3.7227134123527184e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,440.0,486.8025944710867,440Hz_ongrid,2,439.90930777345994,493.29487969883354,439.99999892041956,486.8025934045336,439.90930777345994,493.29487969883354,0.0,0.0,0,198.29302301921018,175.00000045471964,23.29302301921018,4.547196397197695e-07,22.93614653264349,-3.793022217411063e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,440.0,486.8025944710867,440Hz_ongrid,3,440.13907825942925,493.417541225724,439.99999890853314,486.80259341982435,440.13907825942925,493.417541225724,0.0,0.0,0,197.81944351514676,175.00000055586733,22.81944351514676,5.55867330831461e-07,23.366577544666463,-3.738643219499627e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,440.0,486.8025944710867,440Hz_ongrid,4,439.7813590289924,493.21061433074095,439.9999989048599,486.80259341543234,439.7813590289924,493.21061433074095,0.0,0.0,0,198.50087285292892,175.00000055470056,23.50087285292892,5.547005628159241e-07,22.640389285194164,-3.754262614617789e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,442.5489,489.6226197734671,442.5Hz_+10.0c,0,441.7301020515278,494.5807392587644,442.54889768540863,489.62261914513886,441.7301020515278,494.5807392587644,0.0,0.0,0,195.64908934197285,175.00000683291464,20.649089341972854,6.832914635879206e-06,17.443016847805225,-2.221676741276334e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,442.5489,489.6226197734671,442.5Hz_+10.0c,1,442.00138058577585,493.6443501049595,442.5488976881947,489.62261914685456,442.00138058577585,493.6443501049595,0.0,0.0,0,191.30536724839794,175.0000068280823,16.305367248397943,6.82808229157672e-06,14.16216658634192,-2.215610348429755e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,442.5489,489.6226197734671,442.5Hz_+10.0c,2,441.6529817126123,495.1108936515637,442.5488976858644,489.6226191372739,441.6529817126123,495.1108936515637,0.0,0.0,0,197.80612913003662,175.00000680332246,22.806129130036624,6.803322463611039e-06,19.29777926742263,-2.249486199340102e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,442.5489,489.6226197734671,442.5Hz_+10.0c,3,441.74683993198,495.0110982964351,442.54889768367207,489.62261913611553,441.74683993198,495.0110982964351,0.0,0.0,0,197.08926818106835,175.00000680780286,22.08926818106835,6.807802861885648e-06,18.948793751036884,-2.253581908267617e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,442.5489,489.6226197734671,442.5Hz_+10.0c,4,441.8766126926664,494.7019192014613,442.5488976839661,489.6226191459538,441.8766126926664,494.7019192014613,0.0,0.0,0,195.49910544288412,175.0000068414394,20.499105442884115,6.841439386562342e-06,17.867144051726076,-2.2187951950639267e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,445.1126,492.4590193449341,445.1Hz_+20.0c,0,443.1868611238734,494.7227744144809,445.1125976581524,492.4590198056413,443.1868611238734,494.7227744144809,0.0,0.0,0,190.44624442855113,175.0000107280616,15.446244428551125,1.0728061596410043e-05,7.939969617547361,1.6196107950266805e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,445.1126,492.4590193449341,445.1Hz_+20.0c,1,442.9019909324646,495.27416500820436,445.11259764598145,492.4590198053596,442.9019909324646,495.27416500820436,0.0,0.0,0,193.4878622145631,175.0000107744097,18.48786221456311,1.0774409702207777e-05,9.868432688255908,1.6186205518267473e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,445.1126,492.4590193449341,445.1Hz_+20.0c,2,443.56324248116283,495.4219191788841,445.1125976509899,492.4590198078903,443.56324248116283,495.4219191788841,0.0,0.0,0,191.42146038535572,175.00001076382594,16.421460385355715,1.0763825940784955e-05,10.38483132382511,1.6275169797677415e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,445.1126,492.4590193449341,445.1Hz_+20.0c,3,443.27628281916316,494.82247774958773,445.11259764622173,492.45901980510973,443.27628281916316,494.82247774958773,0.0,0.0,0,190.44583596365928,175.00001077259668,15.445835963659277,1.0772596681363211e-05,8.28883655162482,1.6177421722802223e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,445.1126,492.4590193449341,445.1Hz_+20.0c,4,443.5132506438805,494.6794685711134,445.11259766005566,492.45901980681265,443.5132506438805,494.6794685711134,0.0,0.0,0,189.02017736887368,175.0000107247771,14.020177368873675,1.0724777098403138e-05,7.788418413492909,1.623728607587887e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,447.6911,495.311793185488,447.7Hz_+30.0c,0,444.3840005593779,495.87647805984074,447.6910991949673,495.3117963063351,444.3840005593779,495.87647805984074,0.0,0.0,0,189.8087006738491,175.0000140211965,14.808700673849103,1.402119650606437e-05,1.972585462515277,1.0908112359271997e-05
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,447.6911,495.311793185488,447.7Hz_+30.0c,1,444.19744300600206,496.15089622319095,447.6910992025709,495.31179629935986,444.19744300600206,496.15089622319095,0.0,0.0,0,191.49344573544658,175.00001396741322,16.493445735446585,1.3967413224236225e-05,2.930385806554273,1.0883732233538445e-05
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,447.6911,495.311793185488,447.7Hz_+30.0c,2,444.68362486001723,496.1114487385028,447.6910991988664,495.31179630124313,444.68362486001723,496.1114487385028,0.0,0.0,0,189.46196532771438,175.0000139883209,14.461965327714381,1.3988320887392547e-05,2.792735055167967,1.0890314890551208e-05
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,447.6911,495.311793185488,447.7Hz_+30.0c,3,444.445903501833,496.0690069834451,447.69109921261173,495.311796290197,444.445903501833,496.0690069834451,0.0,0.0,0,190.23959379381125,175.00001389655858,15.239593793811252,1.3896558584747254e-05,2.6446236686168785,1.085170578506201e-05
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,447.6911,495.311793185488,447.7Hz_+30.0c,4,445.10724314317446,495.84487649070877,447.69109919978587,495.31179631170033,445.10724314317446,495.84487649070877,0.0,0.0,0,186.88304510239718,175.00001402131602,11.883045102397176,1.4021316019352525e-05,1.862252631115187,1.092686508977001e-05
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,450.2845,498.1810519320819,450.3Hz_+40.0c,0,446.70125373264165,497.3123217360714,450.2845021095057,498.18105056378744,446.70125373264165,497.3123217360714,0.0,0.0,0,185.81024755111383,174.99998713449148,10.810247551113832,-1.2865508523418612e-05,-3.0215684329945685,-4.754974103202595e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,450.2845,498.1810519320819,450.3Hz_+40.0c,1,446.6043675998607,497.2481205538047,450.28450209510027,498.1810505668156,446.6043675998607,497.2481205538047,0.0,0.0,0,185.96226954223198,174.9999872003998,10.96226954223198,-1.2799600199286942e-05,-3.2450787761747177,-4.744450847108692e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,450.2845,498.1810519320819,450.3Hz_+40.0c,2,444.1806278996315,497.4287242520393,450.28450209315025,498.18105056649443,444.1806278996315,497.4287242520393,0.0,0.0,0,196.0120142638726,174.99998720678113,21.0120142638726,-1.27932188718205e-05,-2.616397658604201,-4.74556698497421e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,450.2845,498.1810519320819,450.3Hz_+40.0c,3,443.25093495432367,497.6693319020007,450.28450211902754,498.18105055668906,443.25093495432367,497.6693319020007,0.0,0.0,0,200.47657403655097,174.99998707321436,25.47657403655097,-1.2926785643685434e-05,-1.779197421661224,-4.779641768720499e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,450.2845,498.1810519320819,450.3Hz_+40.0c,4,446.798601639695,497.10427508000197,450.2845021145434,498.1810505676388,446.798601639695,497.10427508000197,0.0,0.0,0,184.70860786137922,174.9999871285066,9.708607861379221,-1.287149339646021e-05,-3.745967967737263,-4.741590059095888e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,452.893,501.0670168586224,452.9Hz_+50.0c,0,449.6779302621958,498.4845332724463,452.89300103682876,501.0670170684702,449.6779302621958,498.4845332724463,0.0,0.0,0,178.3879948436038,174.99999676165055,3.387994843603792,-3.238349449929956e-06,-8.945798669457664,7.250440778885004e-07
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,452.893,501.0670168586224,452.9Hz_+50.0c,1,450.073767711092,498.23696508445005,452.89300104871273,501.06701707309117,449.57361079417115,498.23696508445005,1.9249514739815567,0.0,0,176.00469735060744,174.99999673218863,1.0046973506074437,-3.2678113655038032e-06,-9.805815205762837,7.410098274396936e-07
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,452.893,501.0670168586224,452.9Hz_+50.0c,2,449.683257525031,498.22265304045396,452.8930010402461,501.06701707279933,449.1313088958487,498.22265304045396,2.126250321229953,0.0,0,177.4577377119673,174.99999676354483,2.4577377119672974,-3.236455171418129e-06,-9.855546268474722,7.400015169137842e-07
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,452.893,501.0670168586224,452.9Hz_+50.0c,3,449.7183060255164,499.1665837521783,452.89300105430436,501.0670170743941,449.7183060255164,499.1665837521783,0.0,0.0,0,180.59969599254833,174.99999671531563,5.599695992548334,-3.2846843680545135e-06,-6.578660142760346,7.45511666772102e-07
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,452.893,501.0670168586224,452.9Hz_+50.0c,4,450.64770467554035,498.53560690285985,452.89300104115523,501.06701707384593,450.64770467554035,498.53560690285985,0.0,0.0,0,174.8358088692138,174.99999676368557,-0.1641911307862074,-3.2363144271130295e-06,-8.768429317534347,7.436176728868012e-07
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,455.5166,503.9696879651096,455.5Hz_+60.0c,0,458.2547821978767,500.4954190567529,455.51659860484375,503.9696890599782,456.9411390486511,500.4954190567529,4.969920117245037,0.0,0,152.64831366870018,175.00000906351082,-22.351686331299817,9.063510816531561e-06,-11.97611858039815,3.7610870581483482e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,455.5166,503.9696879651096,455.5Hz_+60.0c,1,455.9830700606661,499.9141171009596,455.516598607447,503.9696890643101,455.9830700606661,499.9141171009596,0.0,0.0,0,159.2400090805911,175.00000906849783,-15.759990919408892,9.068497831776767e-06,-13.988034331992576,3.775967999322657e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,455.5166,503.9696879651096,455.5Hz_+60.0c,2,455.4851143243923,500.2512402936403,455.51659860962985,503.96968904884375,455.4851143243923,500.2512402936403,0.0,0.0,0,162.29871945856513,175.00000900707164,-12.701280541434869,9.007071639643982e-06,-12.82094897418219,3.722837761364291e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,455.5166,503.9696879651096,455.5Hz_+60.0c,3,458.14708803437674,500.2902672051767,455.5165986071332,503.9696890541433,458.48129997706167,500.2902672051767,-1.2624507990111813,0.0,0,152.34544359961075,175.00000903476572,-22.654556400389254,9.034765724891258e-06,-12.685892671950661,3.741043090420347e-06
encodec_swap_encodec_ftm_flat_s0|encodec_24khz,3.0kbps,24000,20260826,175.0,455.5166,503.9696879651096,455.5Hz_+60.0c,4,456.26129813383375,500.1602682144018,455.51659860754387,503.9696890572717,456.6695891378649,500.1602682144018,-1.5485232126291288,0.0,0,159.03620779551653,175.00000904395134,-15.963792204483468,9.04395133716207e-06,-13.135807330342075,3.7517896893579692e-06
