file,offset,f_in,f_out,cents_in,within_semitone,shift_cents,toward_grid,disagreement
bass_electronic_027-050-100.wav,8.0,147.65230759140795,147.64375490514604,-1890.359543845102,9.640456154897947,-0.10028377314990222,0.10028377314990222,1200.0001582207901
bass_electronic_027-050-100.wav,16.0,148.3361858726304,148.32263702628046,-1882.3595337176105,17.640466282389525,-0.15813602921831452,0.15813602921831452,1199.9974255284517
bass_electronic_027-050-100.wav,25.0,149.1093332115691,149.08958857843632,-1873.3595527013351,26.640447298664867,-0.2292602603024045,0.2292602603024045,1199.9975950962394
bass_electronic_027-050-100.wav,33.0,149.79996044477966,149.80131683463057,-1865.359537082465,34.64046291753493,0.015675689469874802,-0.015675689469874802,1199.9974674014288
bass_electronic_027-050-100.wav,41.0,150.49378069973056,150.51704622382297,-1857.3595875522637,42.64041244773625,0.26761872966501205,-0.26761872966501205,1199.9997824226396
bass_electronic_027-050-100.wav,50.0,151.2781718328747,151.29002048152407,-1848.359627918085,51.640372081915075,0.1355911461198779,0.1355911461198779,1200.0032442702507
bass_electronic_027-050-100.wav,58.0,151.97884371201656,151.9900876929555,-1840.3596205926463,59.64037940735375,0.1280786333490237,0.1280786333490237,1200.0028278610123
bass_electronic_027-050-100.wav,66.0,152.68276735845194,152.69095833361365,-1832.3595397885138,67.64046021148624,0.09287305295351343,0.09287305295351343,1200.0020709788862
bass_electronic_027-050-100.wav,75.0,153.47856248224122,153.48734793248937,-1823.3596395215548,76.64036047844525,0.09909680582842163,0.09909680582842163,1200.007725820322
bass_electronic_027-050-100.wav,83.0,154.1894322516162,154.19768027428694,-1815.3595604737152,84.64043952628481,0.09260605977642335,0.09260605977642335,1200.010840240695
bass_electronic_027-050-100.wav,91.0,154.9035811617614,154.9084568998947,-1807.3596312892932,92.64036871070675,0.05449138725667857,0.05449138725667857,1200.0176641301812
bass_synthetic_009-018-050.wav,0.0,46.210181045238464,61.325710142249655,-3901.4650522053134,98.53494779468656,489.937551918925,489.937551918925,-709.88934208193
bass_synthetic_009-018-050.wav,8.0,4.212788892251955,63.110418195186476,-8047.900909126253,52.09909087374672,4686.036786726355,4686.036786726355,-668.2508568473572
bass_synthetic_009-018-050.wav,16.0,76.60887956401069,63.83378647090435,-3026.3039966850038,73.69600331499623,-315.8296725270641,-315.8296725270641,-656.3585903010552
bass_synthetic_009-018-050.wav,25.0,69.67400732868445,64.72346659694027,-3190.573290925052,9.426709074948121,-127.59799452345496,127.59799452345496,-643.7762189155902
bass_synthetic_009-018-050.wav,33.0,73.75888607138107,68.25666141965992,-3091.9377008577676,8.062299142232405,-134.2164204985708,134.2164204985708,-557.4652854872793
bass_synthetic_009-018-050.wav,50.0,47.56424268432915,27.946725760322824,-3851.4650529782393,48.53494702176067,-920.6377692843367,920.6377692843367,-2120.4555788027747
bass_synthetic_009-018-050.wav,58.0,51.017734199404984,61.96261222227763,-3730.1193495289476,69.88065047105238,336.4789670897697,336.4789670897697,-748.2579852895105
bass_synthetic_009-018-050.wav,66.0,38.3417526467098,62.849018884317715,-4224.618399399589,75.38160060041082,855.5687250865763,855.5687250865763,-733.3821060358689
bass_synthetic_009-018-050.wav,75.0,74.16569498187005,64.66139823752538,-3082.415507753495,17.58449224650485,-237.416789059349,237.416789059349,-693.2014770912983
bass_synthetic_009-018-050.wav,83.0,65.83670285048888,64.9629700820419,-3288.647438730801,11.352561269199214,-23.129391440998674,23.129391440998674,-694.5834657678517
bass_synthetic_009-018-050.wav,91.0,64.62061820378626,66.20847479499082,-3320.924479425959,79.0755205740411,42.025612524303185,42.025612524303185,-668.2547981226511
bass_synthetic_009-020-050.wav,0.0,69.92738030218112,63.80930941158504,-3184.2889923528,15.71100764719995,-158.50864569739508,158.50864569739508,-841.114203369876
bass_synthetic_009-020-050.wav,8.0,65.75854234327451,63.37275719324191,-3290.703959041915,9.296040958085086,-63.978641298574686,63.978641298574686,-861.1191294526163
bass_synthetic_009-020-050.wav,16.0,64.93993736490472,64.0865883707108,-3312.390750604405,87.60924939559482,-22.90022717680515,-22.90022717680515,-848.9154668010408
bass_synthetic_009-020-050.wav,25.0,65.15390001904801,71.37065194139225,-3306.69609552278,93.30390447721993,157.7752943184337,157.7752943184337,-672.3707982412295
bass_synthetic_009-020-050.wav,33.0,65.45585543882677,52.861844316124625,-3298.6912350353045,1.308764964695456,-369.954594645566,369.954594645566,-1205.1701020349421
bass_synthetic_009-020-050.wav,41.0,65.96324704445857,53.10484604730982,-3285.323041645602,14.676958354397811,-375.38267766653416,375.38267766653416,-703.7956353519769
bass_synthetic_009-020-050.wav,50.0,67.79548270650288,50.997672157776115,-3237.8909646678403,62.10903533215969,-492.9093033860574,-492.9093033860574,-1280.9875563992575
bass_synthetic_009-020-050.wav,66.0,53.883267374287925,53.88225577423926,-3635.5131396280935,64.48686037190646,-0.03250235134890453,-0.03250235134890453,-702.4114082730382
bass_synthetic_009-020-050.wav,75.0,59.1692496510769,57.606426092643396,-3473.5008225915253,26.49917740847468,-46.34141296216811,46.34141296216811,-598.2880802466148
bass_synthetic_009-020-050.wav,83.0,59.4439325376311,58.66018277032928,-3465.482469028903,34.51753097109713,-22.97759392510929,22.97759392510929,-1068.9614984851764
bass_synthetic_009-020-050.wav,91.0,59.71943361538663,54.66236950389271,-3457.477362903259,42.522637096741164,-153.18298048386472,153.18298048386472,-1198.81299694961
bass_synthetic_009-040-050.wav,0.0,82.38980621594756,82.3894970948351,-2900.3589233695316,99.64107663046843,-0.006495488018580138,-0.006495488018580138,0.0
bass_synthetic_009-040-050.wav,8.0,82.77145694990492,82.74666216418281,-2892.3579198794664,7.642080120533592,-0.518681312139904,0.518681312139904,0.0
bass_synthetic_009-040-050.wav,16.0,83.15483059519485,83.07940671224137,-2884.357853113418,15.64214688658194,-1.5709928996234321,1.5709928996234321,0.0
bass_synthetic_009-040-050.wav,25.0,83.58820490865516,83.46517877910594,-2875.358687965943,24.641312034057137,-2.5499281511532863,2.5499281511532863,0.0
bass_synthetic_009-040-050.wav,33.0,83.97533494323892,83.96150015786219,-2867.3591686152513,32.64083138474871,-0.28524119256501745,0.28524119256501745,0.0
bass_synthetic_009-040-050.wav,41.0,84.36430456630484,84.35909180333877,-2859.3586922462932,40.64130775370677,-0.10697405260464005,0.10697405260464005,0.43575812743661657
bass_synthetic_009-040-050.wav,50.0,84.80406310064582,84.77647384217876,-2850.3578763913383,49.64212360866168,-0.5633130420407008,0.5633130420407008,0.0
bass_synthetic_009-040-050.wav,58.0,85.19681927997226,85.31851438822137,-2842.3584581426912,57.641541857308766,2.471129677831335,2.471129677831335,2.3946782623381195
bass_synthetic_009-040-050.wav,66.0,85.59146216817639,85.61725610247532,-2834.3576700852764,65.64232991472363,0.5216479406728324,0.5216479406728324,1.0656515347864421
bass_synthetic_009-040-050.wav,75.0,86.03749279549565,86.11144730236684,-2825.3593615247755,74.64063847522448,1.487462753831923,1.487462753831923,0.0
bass_synthetic_009-040-050.wav,83.0,86.43608801076846,86.50299040418037,-2817.3574074424973,82.64259255750267,1.3394740885432899,1.3394740885432899,0.0
bass_synthetic_009-040-050.wav,91.0,86.83639599469842,86.88018952999066,-2809.358121821813,90.6418781781872,0.8728799360643983,0.8728799360643983,0.0
bass_synthetic_009-040-100.wav,0.0,82.389806433844,82.3894970948351,-2900.3589187909342,99.64108120906576,-0.006500066615871906,-0.006500066615871906,0.0
bass_synthetic_009-040-100.wav,8.0,82.77145716984867,82.74666216418281,-2892.3579152791594,7.642084720840558,-0.5186859124470704,0.5186859124470704,0.0
bass_synthetic_009-040-100.wav,16.0,83.15483081357446,83.07916881949457,-2884.357848566885,15.642151433115032,-1.575954734963194,1.575954734963194,0.0
bass_synthetic_009-040-100.wav,25.0,83.58820511730471,83.46517877910594,-2875.358683644506,24.641316355493927,-2.549932472590834,2.549932472590834,0.0
bass_synthetic_009-040-100.wav,33.0,83.97533515451568,83.96150015786219,-2867.3591642595734,32.64083574042661,-0.2852455482428561,0.2852455482428561,0.0
bass_synthetic_009-040-100.wav,41.0,84.36430478722835,84.35959772204434,-2859.3586877127373,40.641312287262735,-0.09659605306239635,0.09659605306239635,0.43573703853044654
bass_synthetic_009-040-100.wav,50.0,84.80406332298497,84.7806764005576,-2850.3578718523922,49.642128147607764,-0.4774985854486359,0.4774985854486359,0.0
bass_synthetic_009-040-100.wav,58.0,85.19681949898632,85.31851438822137,-2842.3584536922367,57.64154630776329,2.471125227376642,2.471125227376642,2.3946782623381195
bass_synthetic_009-040-100.wav,66.0,85.59146239060027,85.61725610247532,-2834.357665586372,65.64233441362785,0.521643441768448,0.521643441768448,1.0656515347864421
bass_synthetic_009-040-100.wav,75.0,86.03749302378397,86.11510298184518,-2825.3593569311906,74.64064306880937,1.560952482416371,1.560952482416371,0.0
bass_synthetic_009-040-100.wav,83.0,86.43608824149206,86.5074057706752,-2817.3574028213197,82.64259717868026,1.4278344787826331,1.4278344787826331,0.0
bass_synthetic_009-040-100.wav,91.0,86.83639622478955,86.88018952999066,-2809.3581172345475,90.64188276545246,0.8728753487989728,0.8728753487989728,0.0
bass_synthetic_009-045-025.wav,0.0,109.98129832362714,109.96835350854501,-2400.2943611955748,99.70563880442523,-0.20377849629010825,-0.20377849629010825,0.0
bass_synthetic_009-045-025.wav,8.0,110.49072486502008,110.33453592902646,-2392.2939071629316,7.706092837068354,-2.448992005698645,2.448992005698645,0.0
bass_synthetic_009-045-025.wav,16.0,111.00254662538612,110.94530017814803,-2384.2928981049167,15.70710189508327,-0.8930656662973461,0.8930656662973461,0.0
bass_synthetic_009-045-025.wav,25.0,111.58102171019114,111.46849139389298,-2375.294228296364,24.705771703635946,-1.746843819071625,1.746843819071625,0.0
bass_synthetic_009-045-025.wav,33.0,112.0979088635072,111.96545410101784,-2367.292989825724,32.70701017427609,-2.0468337032883483,2.0468337032883483,0.0
bass_synthetic_009-045-025.wav,41.0,112.61713208659535,112.16999905791576,-2359.292648426599,40.707351573400956,-6.887342177619244,6.887342177619244,0.0
bass_synthetic_009-045-025.wav,50.0,113.20403747478441,113.13583991153067,-2350.2937323254073,49.70626767459271,-1.0432624467639509,1.0432624467639509,-1.6377878057905273
bass_synthetic_009-045-025.wav,58.0,113.72831370689948,113.63117484285806,-2342.294463166596,57.70553683340404,-1.479332313962395,-1.479332313962395,0.0
bass_synthetic_009-045-025.wav,66.0,114.25506970530759,114.3340068496145,-2334.294410451181,65.7055895488188,1.1956711095027277,1.1956711095027277,0.15292798256048196
bass_synthetic_009-045-025.wav,75.0,114.85060050010328,114.77471909196571,-2325.294148603674,74.70585139632612,-1.1441985794440834,-1.1441985794440834,0.0
bass_synthetic_009-045-025.wav,83.0,115.38258216640506,115.32186044892185,-2317.2936822716165,82.70631772838351,-0.9113262498155354,-0.9113262498155354,0.0
bass_synthetic_009-045-025.wav,91.0,115.91709805527739,115.83264381353526,-2309.2921687980383,90.70783120196165,-1.2617926922844604,-1.2617926922844604,0.0
bass_synthetic_009-059-075.wav,0.0,246.90286068824793,245.5907419712961,-1000.2719660264182,99.72803397358177,-9.22485068493174,-9.22485068493174,0.0
bass_synthetic_009-059-075.wav,8.0,248.04728451320253,246.83268601651287,-992.2660323284988,7.733967671501205,-8.498054561886931,8.498054561886931,0.0
bass_synthetic_009-059-075.wav,16.0,249.19625105089773,247.54954361833808,-984.2653912375121,15.734608762487937,-11.478089797739845,11.478089797739845,0.0
bass_synthetic_009-059-075.wav,25.0,250.4950473349895,248.48271954788422,-975.2657331660477,24.734266833952347,-13.963865733335632,13.963865733335632,-1.549796587274009
bass_synthetic_009-059-075.wav,33.0,251.65526232902587,250.02330807520624,-967.2657091194675,32.73429088053251,-11.263406105660824,11.263406105660824,1189.550337356831
bass_synthetic_009-059-075.wav,41.0,252.82089256658065,250.68674168660138,-959.2654009682401,40.7345990317599,-14.67599116236962,14.67599116236962,1186.0319517342748
bass_synthetic_009-059-075.wav,50.0,254.1386667163542,253.73059541949337,-950.265154011604,49.734845988396046,-2.782082430563551,2.782082430563551,0.0
bass_synthetic_009-059-075.wav,58.0,255.31567756393554,257.14327667367104,-942.2656741609691,57.73432583903093,12.348365443841734,12.348365443841734,14.701989937842473
bass_synthetic_009-059-075.wav,66.0,256.49842511622,258.2101727759916,-934.2642671338498,65.73573286615022,11.515046647572055,11.515046647572055,1913.2876570064125
bass_synthetic_009-059-075.wav,75.0,257.83502291532596,259.5488521989284,-925.2663346155141,74.7336653844859,11.469435383998142,11.469435383998142,0.0
bass_synthetic_009-059-075.wav,83.0,259.02929398953194,260.36133313253737,-917.2659122246419,82.73408777535815,8.879931421730209,8.879931421730209,1207.0462518477602
