lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
th_th,tone,10620405667670427200.wav,FEMALE,367,13.463275597146897,13.14805829321238
th_th,tone,10630757502437535302.wav,FEMALE,638,20.003126843521176,11.829838030179017
yue_hant_hk,tone,10006915745726529860.wav,MALE,516,13.72185451614682,11.775533763211632
yue_hant_hk,tone,1003282807420591297.wav,MALE,1101,14.468014885900393,12.15782454742818
yue_hant_hk,tone,10115432746173245930.wav,FEMALE,556,19.016747188142197,14.01935600429418
yue_hant_hk,tone,10123879626346052468.wav,FEMALE,421,16.63998619942968,13.633170209878639
yue_hant_hk,tone,10124045044575977258.wav,FEMALE,609,19.20841864424999,13.829345428729507
yue_hant_hk,tone,10163731863724677756.wav,FEMALE,421,17.034860478562923,14.080566925534637
yue_hant_hk,tone,10165854033091765666.wav,FEMALE,34,14.275379873337343,17.86382034756157
yue_hant_hk,tone,10194685291289583261.wav,MALE,1208,12.949335115878615,11.911125488377259
yue_hant_hk,tone,10204212130682298746.wav,FEMALE,563,16.52510961228819,12.71235348297278
yue_hant_hk,tone,1023881369744285907.wav,FEMALE,528,12.938177030880857,12.91550237297935
yue_hant_hk,tone,10245144904171409267.wav,MALE,710,12.470416018367795,11.74621198293927
yue_hant_hk,tone,10267831357374546510.wav,FEMALE,12,72.29059063118265,17.307065376126268
yue_hant_hk,tone,10272142374484731068.wav,FEMALE,4,16.43666107203829,15.710254377379544
yue_hant_hk,tone,10290330502468725083.wav,MALE,588,16.25373404830115,11.800193222792895
yue_hant_hk,tone,10295916416848496368.wav,MALE,577,15.19584060960365,11.943266302619882
yue_hant_hk,tone,10311047307549015770.wav,MALE,968,17.854653586759653,11.553135233109543
yue_hant_hk,tone,10355037012986784156.wav,FEMALE,592,14.204382973688649,14.224490232122601
yue_hant_hk,tone,10369938180946786889.wav,FEMALE,356,13.982600747117665,13.872220381911314
yue_hant_hk,tone,10372767518753465093.wav,FEMALE,408,18.478845431692136,14.249021757771136
yue_hant_hk,tone,10420293471186542716.wav,FEMALE,617,18.008144589888033,13.83642498728054
