lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
pl_pl,control,12898906496888303476.wav,FEMALE,668,23.79740358858163,11.69348113140855
pl_pl,control,12904709360891490858.wav,MALE,577,14.17198500166472,11.617242555594
pl_pl,control,12919951537189096744.wav,MALE,89,14.079069747774444,13.453198633070606
pl_pl,control,12936582073917644535.wav,FEMALE,625,25.807713188143317,11.829312574683993
pl_pl,control,1300579091145625457.wav,MALE,555,13.091059890053199,11.874025709745272
pl_pl,control,13006244738499678982.wav,MALE,816,13.349251538353005,11.345642907764098
pl_pl,control,13023596265659189322.wav,FEMALE,631,22.763325667615874,11.741195331796042
pl_pl,control,13034435103332152377.wav,FEMALE,1413,31.06030121600425,11.12498698085216
pl_pl,control,13042405173317770825.wav,MALE,564,19.55444359850285,11.525807195961356
pl_pl,control,13045077953821242602.wav,FEMALE,478,28.927339818396646,11.776197414785155
pl_pl,control,13051251017171510047.wav,MALE,314,11.463949926800037,13.213068565404901
pl_pl,control,13127120406831628352.wav,MALE,590,9.794568559314023,11.506519522581023
pl_pl,control,13130640502991454822.wav,FEMALE,816,17.760838984431075,11.601205025869385
pl_pl,control,1318685095484535159.wav,MALE,284,8.545245099937553,13.826358241964499
pl_pl,control,13206634013943298259.wav,MALE,290,9.10043649719601,13.59372810429547
pl_pl,control,13214171554306000617.wav,MALE,499,13.277153118245197,11.638088717276212
pl_pl,control,13220518711094671626.wav,MALE,619,18.7661376908065,11.706519954569403
pl_pl,control,132207904381864904.wav,FEMALE,479,24.70205938550343,11.789149821230641
pl_pl,control,13230485637739950050.wav,MALE,243,10.936843431996346,13.188260287531357
pl_pl,control,13231565758862828172.wav,MALE,86,10.808038649232753,14.051703920879799
pl_pl,control,13238541414698240578.wav,MALE,119,11.480736727614081,13.102070467911757
nl_nl,control,10042455874761876908.wav,MALE,194,12.717369202837181,12.861163564087306
nl_nl,control,1004717084892689357.wav,MALE,33,21.518153031935505,13.278156768944513
nl_nl,control,10152288169439514825.wav,MALE,115,11.745400085236511,12.811044457469915
nl_nl,control,1026022596464059538.wav,MALE,23,25.151388334497764,13.626555480188216
nl_nl,control,10260784725589620600.wav,MALE,0,nan,13.665911741751422
nl_nl,control,10361960096461262383.wav,MALE,642,17.288972968631867,15.233270291427996
nl_nl,control,10434531962106328123.wav,MALE,828,18.462131335658306,12.828282360917163
nl_nl,control,1045860544116468662.wav,MALE,51,11.442329976665922,13.140414003067708
nl_nl,control,10496387467912730230.wav,MALE,120,13.391057685506492,13.399462026296007
nl_nl,control,10542528491918739981.wav,MALE,196,14.096484114823262,13.154921573370544
nl_nl,control,10583244184799490474.wav,MALE,776,14.086224881205336,13.975509085872336
nl_nl,control,10609614574341295486.wav,MALE,37,13.712306234021899,13.33711992535144
nl_nl,control,10704092226988509877.wav,MALE,0,nan,14.16660557622843
nl_nl,control,10714560278124907390.wav,MALE,35,8.04745828950472,13.036817199865453
nl_nl,control,10766895672322781807.wav,MALE,32,13.67188274712425,13.42469732154429
nl_nl,control,10811754204846869974.wav,MALE,42,16.62172863630158,13.338360718456764
nl_nl,control,10828791272316886553.wav,MALE,1566,15.706836050230905,12.32869886033597
nl_nl,control,10835134312111561932.wav,MALE,156,14.01019437664717,12.627217248821559
nl_nl,control,10875684499820620842.wav,MALE,21,44.271269154901354,13.73820133408383
nl_nl,control,10880934543743608188.wav,MALE,32,14.64317477685062,13.416243622314578
nl_nl,control,10930858424682374979.wav,MALE,124,16.445022251856457,13.261245730538471
nl_nl,control,10950234578707540002.wav,MALE,76,13.578165814987848,13.701319061907725
nl_nl,control,10993291004356673523.wav,MALE,139,11.969138850326997,13.827116592134299
nl_nl,control,10999321545906420250.wav,MALE,698,15.469577637468493,13.320645947196212
nl_nl,control,11071227874224189676.wav,MALE,52,22.856315617003418,13.448224448789315
nl_nl,control,11094865500530984042.wav,MALE,107,14.360959685951482,13.040355249102339
